[Header]
; Copyright 1997-2010, Quantum Design, Inc. All rights reserved.
FILEOPENTIME,3981286218.733,2/26/2026,4:52 PM
BYAPP, LogDynaCoolData, 1.0, 2.2
INFO, APPNAME, DynaCool MultiVu Application, Release 1.2.5.1
FIELDGROUP, Standard,2,3,4,5,6,7,8,9,11,10
FIELDGROUP, Diagnostic,2,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
FIELDGROUP, User,2,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
STARTUPAXIS, Y1, 3, LINEAR, AUTO
TIMEMODE, MINUTES, RELATIVE
PLOT_APPEARANCE, ALL, HORZ_GRID_ON, VERT_GRID_ON, MARKERS_AND_LINES, ALL_LINES
RECORDS, ALL_RECORDS
DATATYPE, TIME, 2
DATATYPE, COMMENT, 1
[Data]
Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),System Pres (Torr),Chamber Status (code),Temperature Status (code),Field Status (code),Cryostat Status (code),Control Therm (ID),Sample Therm (ID),Block Temp (K),Neck Temp (K),High Neck Temp (K),Control Temp (K),1st Stage Temp (K),2nd Stage Temp (K),Magnet Temp (K),Impedance Temp (K),Pot Liquid level (%),Block Power (W),Neck Heater Power (W),High Neck Heater Power (W),1st Stage Heater Power (W),2nd Stage Heater Power (W),Magnet Voltage (V),Impedance Heater Power (W),Pot Power (W),CFE Flow (SCCM),Pump Flow (uncal SCCM),Tank Pressure (Torr),Annulus Pressure (Torr),Compressor State (code),Pirani S/N,Firm Rev,Ix,Vs,Vt,Vm,Vh,Pirani Pressure (Torr),Strain Pressure (Torr),calfactor.strcal_p0,calfactor.strcal_pathm,calfactor.strcal_V0,calfactor.strcal_Vathm,calfactor.pstr_slope,calfactor.pstr_offs,Pressure
,3981289133.98,6.51292,-0.3587888,9.184685,1,6,4,7,968,968,6.436432,31.54109,269.3165,6.51292,54.5581,4.288141,4.657533,,-19.109531,0.060161,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002906,0.581152,0.790099,0.722095,1.967421,9.184687,9.181940,0.000000,777.741821,1.966500,0.220700,-440.000000,914.700012,9.184685
,3981289197.44,4.590576,-0.448486,7.535249,1,6,4,7,968,968,4.575994,22.42672,265.9877,4.590576,54.45819,4.285446,4.663335,,-18.187382,0.041052,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002904,0.580746,0.789574,0.725040,1.973650,7.535249,7.530815,0.000000,778.833008,1.966500,0.220700,-440.000000,914.700012,7.535249
,3981289260.81,3.773088,-0.4305466,6.468427,1,6,4,7,968,968,3.763519,13.23722,262.2481,3.773088,54.4743,4.291549,4.664721,,-17.941811,0.005377,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002902,0.580376,0.789092,0.727729,1.977434,6.462171,6.454789,0.000000,779.425049,1.966500,0.220700,-440.000000,914.700012,6.462171
,3981289324.20,3.631124,-0.4126071,5.738479,1,6,4,7,968,968,3.630353,4.835974,258.1624,3.631124,54.75906,4.291684,4.667628,,-18.328842,0.000000,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002900,0.580053,0.788670,0.730087,1.979968,5.738479,5.736259,0.000000,779.816223,1.966500,0.220700,-440.000000,914.700012,5.738479
,3981289387.66,3.619314,-0.3229099,5.198239,1,6,4,7,968,968,3.613526,3.729667,253.7073,3.619314,54.61593,4.289279,4.671464,,-18.366461,0.000000,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002793,0.558595,0.759480,0.703348,1.981842,5.191265,5.189341,0.000000,780.093567,1.966500,0.220700,-440.000000,914.700012,5.191265
,3981289451.14,3.601228,-0.4126071,4.75348,1,6,4,7,968,968,3.599878,3.680318,248.7167,3.601228,54.40146,4.292647,4.668344,,-18.453350,0.000000,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002689,0.537821,0.731223,0.677173,1.983301,4.751287,5.000000,0.000000,780.295837,1.966500,0.220700,-440.000000,914.700012,4.751287
,3981289514.61,3.607931,-0.3767283,4.428939,1,6,4,7,968,968,3.604198,3.67521,243.0127,3.607931,54.59432,4.291305,4.668335,,-18.285664,0.000000,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002609,0.521830,0.709472,0.657030,1.984369,4.427046,5.000000,0.000000,780.441345,1.966500,0.220700,-440.000000,914.700012,4.427046
,3981289578.13,3.604709,-0.3587888,4.215162,1,6,4,7,968,968,3.600426,3.668301,236.5058,3.604709,54.8111,4.292512,4.668573,,-18.121418,0.000000,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002555,0.511017,0.694769,0.643413,1.985098,4.215162,5.000000,0.000000,780.550171,1.966500,0.220700,-440.000000,914.700012,4.215162
,3981289641.57,3.596182,-0.3767283,4.045642,1,6,4,7,968,968,3.595899,3.655609,228.8611,3.596182,54.87177,4.293297,4.674606,,-17.947372,0.000000,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002510,0.502073,0.682607,0.632145,1.985551,4.045167,5.000000,0.000000,780.579529,1.966500,0.220700,-440.000000,914.700012,4.045167
,3981289704.88,3.607704,-0.448486,3.89953,1,6,4,7,968,968,3.607347,3.648407,220.0802,3.607704,55.01002,4.293576,4.673418,,-18.119564,0.000000,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002471,0.494289,0.672023,0.622343,1.986063,3.899530,5.000000,0.000000,780.659119,1.966500,0.220700,-440.000000,914.700012,3.899530
,3981289768.39,3.122014,-0.3946677,3.54451,1,6,4,7,968,968,3.116527,3.22648,210.4593,3.122014,55.1073,4.282794,4.670392,,-18.400633,0.000000,0.000000,0.000000,0,0,,,,,,,,,-1,1114757200,0.002373,0.474618,0.645266,0.597570,1.987149,3.543061,5.000000,0.000000,780.780518,1.966500,0.220700,-440.000000,914.700012,3.543061
,3981289831.83,1.997699,-0.4126071,2.868912,1,6,4,7,968,968,2.003916,2.216849,202.0584,1.997699,55.11355,4.261799,4.649762,,-17.199001,0.005803,0.000000,0.000000,0,0.4361639,,,,,,,,,-1,1114757200,0.002171,0.434107,0.590156,0.546535,1.989084,2.867732,5.000000,0.000000,780.956482,1.966500,0.220700,-440.000000,914.700012,2.867732
,3981289895.45,1.996705,-0.4843649,2.903131,1,5,4,7,968,968,1.995695,2.105178,196.9395,1.996705,55.25145,4.250337,4.638859,,-10.139157,0.005985,0.000000,0.000000,0,0.6514992,,,,,,,,,-1,1114757200,0.002181,0.436220,0.593038,0.549192,1.989013,2.903131,5.000000,0.000000,780.960693,1.966500,0.220700,-440.000000,914.700012,2.903131
,3981289959.13,1.999691,-0.3946677,2.932227,1,1,4,7,968,968,1.99819,2.097374,193.7984,1.999691,55.28227,4.242999,4.630526,,-9.756628,0.005544,0.000000,0.000000,0,0.7064317,,,,,,,,,-1,1114757200,0.002190,0.438093,0.595595,0.551561,1.988864,2.932606,5.000000,0.000000,780.924866,1.966500,0.220700,-440.000000,914.700012,2.932606
,3981290022.65,1.999927,-0.5202438,2.943245,1,1,4,7,968,968,1.998631,2.089244,191.5299,1.999927,55.27281,4.232215,4.630629,,-10.021273,0.006053,0.000000,0.000000,0,0.7423209,,,,,,,,,-1,1114757200,0.002194,0.438782,0.596544,0.552441,1.988812,2.943439,5.000000,0.000000,780.912598,1.966500,0.220700,-440.000000,914.700012,2.943439
,3981290086.01,2.000153,-0.4843649,2.948162,1,1,4,7,968,968,1.998867,2.081608,189.6511,2.000153,55.26568,4.226079,4.626112,,2.977056,0.006096,0.000000,0.000000,0,0.7804074,,,,,,,,,-1,1114757200,0.002195,0.439087,0.596974,0.552842,1.988814,2.947905,5.000000,0.000000,780.918091,1.966500,0.220700,-440.000000,914.700012,2.947905
,3981290149.42,2.000034,-0.5023043,2.948844,1,1,4,7,968,968,1.998753,2.074908,187.9352,2.000034,55.01156,4.227408,4.622869,,20.016584,0.006150,0.000000,0.000000,0,0.7708858,,,,,,,,,-1,1114757200,0.002196,0.439120,0.597038,0.552898,1.988836,2.948917,5.000000,0.000000,780.928589,1.966500,0.220700,-440.000000,914.700012,2.948917
,3981290212.91,1.999847,-0.4664254,2.947218,1,1,4,7,968,968,1.998814,2.06923,186.3273,1.999863,54.8531,4.221965,4.623509,,30.435484,0.006176,0.000000,0.000000,0,0.7906615,,,,,,,,,-1,1114757200,0.002195,0.439010,0.596906,0.552776,1.988842,2.947199,5.000000,0.000000,780.929504,1.966500,0.220700,-440.000000,914.700012,2.947199
,3981290276.66,1.997354,999.3524,2.91396,1,5,4,7,968,968,1.996505,2.062198,184.7451,1.997354,54.8492,4.229323,4.632986,,38.617222,0.006236,0.000000,0.000000,0,0.7902952,,,,,,,,,-1,1114757200,0.002185,0.436914,0.594074,0.550154,1.988985,2.913558,5.000000,0.000000,780.959045,1.966500,0.220700,-440.000000,914.700012,2.913558
,3981290340.10,2.015809,999.3524,2.893167,1,6,4,7,968,968,2.000857,2.05779,183.1073,2.015809,54.54503,4.234011,4.630932,,54.772747,0.005298,0.000000,0.000000,0,0.7529412,,,,,,,,,-1,1114757200,0.002178,0.435599,0.592303,0.548517,1.989112,2.892313,5.000000,0.000000,780.993652,1.966500,0.220700,-440.000000,914.700012,2.892313
,3981290404.04,2.000181,999.4062,2.886453,1,6,4,7,968,968,1.989564,2.080285,181.464,2.000181,54.5658,4.234291,4.629447,,62.938065,0.005403,0.000000,0.000000,0,0.7393911,,,,,,,,,-1,1114757200,0.002176,0.435170,0.591739,0.547990,1.989156,2.886364,5.000000,0.000000,781.007141,1.966500,0.220700,-440.000000,914.700012,2.886364
,3981290467.82,3.069994,999.4241,3.658101,1,2,4,7,968,968,3.079607,2.955242,179.8445,3.069994,54.53964,4.237254,4.63506,,65.385559,0.026047,0.000000,0.000000,0,0.7152209,,,,,,,,,-1,1114757200,0.002405,0.480968,0.654086,0.605696,1.987040,3.663274,5.000000,0.000000,780.863037,1.966500,0.220700,-440.000000,914.700012,3.668048
,3981290531.45,4.11904,999.4421,4.348939,1,2,4,7,968,968,4.138875,3.941714,178.2747,4.11904,54.25639,4.240271,4.633118,,66.002808,0.043229,0.000000,0.000000,0,0.7009384,,,,,,,,,-1,1114757200,0.002588,0.517504,0.703849,0.651785,1.984915,4.348939,5.000000,0.000000,780.603699,1.966500,0.220700,-440.000000,914.700012,4.348939
,3981290595.21,5.183325,999.4959,4.92883,1,2,4,7,968,968,5.201261,4.940973,176.7607,5.183325,54.06135,4.242717,4.631094,,65.718025,0.060308,0.000000,0.000000,0,0.6679789,,,,,,,,,-1,1114757200,0.002730,0.546095,0.742802,0.687859,1.983001,4.932344,5.000000,0.000000,780.344727,1.966500,0.220700,-440.000000,914.700012,4.932344
,3981290659.13,6.242755,999.4421,5.434162,1,2,4,7,968,968,6.260515,5.946841,175.2615,6.242755,53.81145,4.247818,4.633317,,66.122803,0.078994,0.000000,0.000000,0,0.6668803,,,,,,,,,-1,1114757200,0.002846,0.569152,0.774224,0.716958,1.981287,5.434162,5.441370,0.000000,780.092529,1.966500,0.220700,-440.000000,914.700012,5.434162
,3981290723.27,7.314468,999.4241,5.892668,1,2,4,7,968,968,7.338057,6.945174,173.7973,7.314468,53.73812,4.246819,4.635107,,65.888893,0.097399,0.000000,0.000000,0,0.6654154,,,,,,,,,-1,1114757200,0.002900,0.580037,0.789070,0.729795,1.979690,5.895739,5.896864,0.000000,779.851501,1.966500,0.220700,-440.000000,914.700012,5.895739
,3981290786.83,8.369228,999.4062,6.318628,1,2,4,7,968,968,8.396436,7.934064,172.3652,8.369228,53.54598,4.247119,4.636555,,66.050217,0.115248,0.000000,0.000000,0,0.6888533,,,,,,,,,-1,1114757200,0.002901,0.580218,0.789340,0.728428,1.978160,6.323640,6.331098,0.000000,779.606201,1.966500,0.220700,-440.000000,914.700012,6.323640
,3981290851.03,9.442306,999.4421,6.713647,1,2,4,7,968,968,9.469365,8.935604,170.9322,9.442306,53.45633,4.248632,4.637579,,66.664818,0.135942,0.000000,0.000000,0,0.6430762,,,,,,,,,-1,1114757200,0.002902,0.580368,0.789561,0.727322,1.976782,6.716291,6.718368,0.000000,779.392273,1.966500,0.220700,-440.000000,914.700012,6.716291
,3981290914.54,10.49796,999.6932,7.072,1,2,4,7,968,968,10.52129,9.9189,169.5511,10.49796,53.26835,4.24824,4.635514,,66.468513,0.153506,0.000000,0.000000,0,0.6350195,,,,,,,,,-1,1114757200,0.002902,0.580489,0.789743,0.726416,1.975508,7.075097,7.068066,0.000000,779.190613,1.966500,0.220700,-440.000000,914.700012,7.075097
,3981290978.51,11.568,999.9982,7.404707,1,2,4,7,968,968,11.60481,10.90929,168.173,11.568,53.1803,4.248158,4.633421,,66.476196,0.174360,0.000000,0.000000,0,0.5929046,,,,,,,,,-1,1114757200,0.002903,0.580592,0.789897,0.725650,1.974334,7.408998,7.400750,0.000000,779.007874,1.966500,0.220700,-440.000000,914.700012,7.408998
,3981291042.40,12.64241,999.9623,7.718588,1,2,4,7,968,968,12.67823,11.91775,166.8121,12.64241,53.08014,4.247643,4.631557,,67.010788,0.195636,0.000000,0.000000,0,0.6386817,,,,,,,,,-1,1114757200,0.002903,0.580679,0.790029,0.724997,1.973219,7.718589,7.715140,0.000000,778.827026,1.966500,0.220700,-440.000000,914.700012,7.718588
,3981291106.26,13.00887,999.9982,7.920062,1,5,4,7,968,968,13.00657,12.6996,165.4648,13.00887,52.95999,4.251993,4.635419,,66.788261,0.173237,0.000000,0.000000,0,0.5830167,,,,,,,,,-1,1114757200,0.002904,0.580731,0.790111,0.724600,1.972517,7.920102,7.918226,0.000000,778.719604,1.966500,0.220700,-440.000000,914.700012,7.920102
,3981291169.74,13.00037,999.9982,8.000185,1,1,4,7,968,968,12.99747,12.93874,164.1553,13.00037,52.75008,4.249729,4.632891,,67.267746,0.172776,0.000000,0.000000,0,0.6364843,,,,,,,,,-1,1114757200,0.002904,0.580750,0.790151,0.724454,1.972227,8.000715,8.001759,0.000000,778.672729,1.966500,0.220700,-440.000000,914.700012,8.000715
,3981291233.26,13.96997,999.9982,8.168208,1,2,4,7,968,968,14.01612,13.39532,162.8621,13.96997,52.69604,4.25131,4.63098,,66.898468,0.220002,0.000000,0.000000,0,0.6350195,,,,,,,,,-1,1114757200,0.002904,0.580791,0.790219,0.724145,1.971634,8.169853,8.168470,0.000000,778.580933,1.966500,0.220700,-440.000000,914.700012,8.169852
,3981291297.14,15.02657,1000.016,8.380142,1,2,4,7,968,968,15.07499,14.23184,161.57,15.02657,52.41599,4.250761,4.630734,,67.319939,0.243873,0.000000,0.000000,0,0.6372167,,,,,,,,,-1,1114757200,0.002904,0.580841,0.790300,0.723774,1.970900,8.381824,8.377781,0.000000,778.469788,1.966500,0.220700,-440.000000,914.700012,8.381824
,3981291361.28,16.09283,999.9265,8.584481,1,2,4,7,968,968,16.13543,15.20906,160.2272,16.09283,52.46449,4.248083,4.633297,,36.866436,0.303985,0.000000,0.000000,0,0.5493248,,,,,,,,,-1,1114757200,0.002904,0.580887,0.790369,0.723428,1.970150,8.585988,8.596543,0.000000,778.344055,1.966500,0.220700,-440.000000,914.700012,8.585992
,3981291425.64,17.15424,1000.016,8.835907,1,2,4,7,968,968,17.20617,16.10801,158.9978,17.15424,52.36686,4.250345,4.633242,,8.648775,0.234558,0.000000,0.000000,0,0.6361181,,,,,,,,,-1,1114757200,0.002905,0.580941,0.790448,0.723024,1.969254,8.837135,8.846395,0.000000,778.200745,1.966500,0.220700,-440.000000,914.700012,8.837141
,3981291489.54,18.22879,999.9265,9.076213,1,2,4,7,968,968,18.2885,17.06701,157.9705,18.22879,52.29721,4.251959,4.634964,,10.605663,0.286059,0.000000,0.000000,0,0.61561,,,,,,,,,-1,1114757200,0.002905,0.580992,0.790520,0.722655,1.968400,9.078197,9.078836,0.000000,778.066223,1.966500,0.220700,-440.000000,914.700012,9.078197
,3981291553.41,19.29565,1000.07,9.349543,1,2,4,7,968,968,19.35414,17.90196,157.1275,19.29565,52.09566,4.247235,4.625726,,-19.120129,0.133438,0.000000,0.000000,0,0.6668803,,,,,,,,,-1,1114757200,0.002905,0.581045,0.790592,0.722260,1.967321,9.349540,9.351759,0.000000,777.862610,1.966500,0.220700,-440.000000,914.700012,9.349543
,3981291617.45,20.29249,999.9803,9.905673,1,2,4,7,968,968,20.38423,22.12322,156.6556,20.29249,52.0063,4.243755,4.626291,,-18.792170,0.219409,0.000000,0.000000,0,0.6536965,,,,,,,,,-1,1114757200,0.002906,0.581147,0.790731,0.721512,1.965174,9.908544,9.951622,0.000000,777.476990,1.966500,0.220700,-440.000000,914.700012,9.908607
,3981291680.98,21.38476,1000.034,10.04901,1,2,4,7,968,968,21.45246,21.43541,155.9489,21.38476,52.02879,4.244352,4.625914,,-19.246225,0.242632,0.115052,0.000000,0,0.6533303,,,,,,,,,-1,1114757200,0.002906,0.581172,0.790763,0.721335,1.964644,10.050230,10.051366,0.000000,777.385803,1.966500,0.220700,-440.000000,914.700012,10.050232
,3981291744.94,22.46647,999.6035,10.23866,1,2,4,7,968,968,22.55081,22.54424,155.2501,22.46647,51.84658,4.247808,4.625876,,-19.623192,0.248841,0.037028,0.000000,0,0.6756695,,,,,,,,,-1,1114757200,0.002906,0.581203,0.790803,0.721103,1.963903,10.240727,10.247047,0.000000,777.250000,1.966500,0.220700,-440.000000,914.700012,10.240740
,3981291808.82,23.01193,999.6394,10.37023,1,5,4,7,968,968,23.00522,23.11532,154.5853,23.01193,51.74686,4.251909,4.626934,,-19.850485,0.178718,0.000000,0.000000,0,0.6449073,,,,,,,,,-1,1114757200,0.002906,0.581225,0.790829,0.720949,1.963449,10.370215,10.375034,0.000000,777.179688,1.966500,0.220700,-440.000000,914.700012,10.370226
,3981291872.73,23.01251,999.6035,10.40856,1,5,4,7,968,968,22.99884,23.17683,153.8791,23.01251,51.68845,4.247583,4.624867,,-20.145859,0.191002,0.000000,0.000000,0,0.651133,,,,,,,,,-1,1114757200,0.002906,0.581232,0.790833,0.720901,1.963362,10.408497,10.408299,0.000000,777.179932,1.966500,0.220700,-440.000000,914.700012,10.408496
,3981291937.14,23.7278,999.5139,10.52935,1,2,4,7,968,968,24.23995,24.1078,153.1327,23.7278,51.83331,4.251826,4.624707,,-20.324409,0.688837,0.394396,0.000000,0,0.6533303,,,,,,,,,-1,1114757200,0.002906,0.581252,0.790854,0.720753,1.962832,10.533838,10.541403,0.000000,777.071838,1.966500,0.220700,-440.000000,914.700012,10.533856
,3981292001.07,28.00532,999.6035,11.02211,1,2,4,7,968,968,28.55831,28.51202,152.4676,28.00532,51.55745,4.250728,4.624961,,-20.196987,0.853953,0.369182,0.000000,0,0.6449073,,,,,,,,,-1,1114757200,0.002907,0.581328,0.790947,0.720218,1.960935,11.028499,11.030426,0.000000,776.731750,1.966500,0.220700,-440.000000,914.700012,11.028505
,3981292064.89,32.16508,999.6753,11.48528,1,2,4,7,968,968,32.93587,32.84639,151.8666,32.16508,51.4656,4.242551,4.623765,,-20.371563,1.164029,0.394976,0.000000,0,0.6504006,,,,,,,,,-1,1114757200,0.002907,0.581392,0.791023,0.719762,1.959143,11.485269,11.488139,0.000000,776.400146,1.966500,0.220700,-440.000000,914.700012,11.489476
,3981292128.51,36.31534,999.5677,11.89474,1,2,4,7,968,968,37.26096,37.15972,151.2933,36.31534,51.28757,4.252226,4.623199,,-20.501633,1.503977,0.520716,0.000000,0,0.673106,,,,,,,,,-1,1114757200,0.002907,0.581445,0.791084,0.719379,1.957526,11.894752,11.893225,0.000000,776.098389,1.966500,0.220700,-440.000000,914.700012,11.894743
,3981292192.56,40.49118,999.5677,12.26441,1,6,4,7,968,968,41.68288,41.5237,150.7443,40.49118,51.24717,4.248798,4.620591,,-20.503223,1.872370,0.510675,0.000000,0,0.6679789,,,,,,,,,-1,1114757200,0.002907,0.581492,0.791135,0.719056,1.956002,12.263453,12.487628,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,12.265050
,3981292256.52,44.66005,999.6215,12.59803,1,6,4,7,968,968,46.06485,45.87456,150.2067,44.66005,51.1563,4.250553,4.620459,,-20.503752,2.256597,0.755639,0.000000,0,0.6514992,,,,,,,,,-1,1114757200,0.002908,0.581531,0.791175,0.718779,1.954668,12.594653,13.074567,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,12.598740
,3981292320.23,48.80805,999.6394,12.89875,1,6,4,7,968,968,50.4511,50.2401,149.6948,48.80805,50.98082,4.248415,4.619621,,-20.389311,2.647422,0.994733,0.000000,0,0.6471046,,,,,,,,,-1,1114757200,0.002908,0.581566,0.791210,0.718540,1.953481,12.894349,13.596990,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,12.901335
,3981292384.09,52.92131,999.6394,13.17417,1,6,4,7,968,968,54.90004,54.66059,149.1944,52.92131,51.00657,4.249422,4.626159,,-20.492626,3.068657,1.161726,0.000000,0,0.585214,,,,,,,,,-1,1114757200,0.002908,0.581597,0.791237,0.718331,1.952284,13.165336,14.123609,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,13.176241
,3981292448.14,57.03518,999.5139,13.42708,1,6,4,7,968,968,59.31728,59.02864,148.7034,57.03518,50.85225,4.249513,4.622737,,-20.785616,3.462303,1.391873,0.000000,0,0.6046235,,,,,,,,,-1,1114757200,0.002908,0.581624,0.791259,0.718143,1.951308,13.415403,14.553192,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,13.430012
,3981292512.27,61.22948,999.6035,13.66334,1,6,4,7,968,968,63.83387,63.51782,148.2314,61.22948,50.91713,4.24928,4.620044,,-20.837009,3.819299,1.555002,0.000000,0,0.6525978,,,,,,,,,-1,1114757200,0.002908,0.581649,0.791279,0.717976,1.950327,13.645075,14.984873,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,13.664233
,3981292576.25,65.41155,999.5318,13.88357,1,6,4,7,968,968,68.32467,67.95842,147.7737,65.41155,50.82929,4.24835,4.623472,,-20.547993,4.311844,1.658228,0.000000,0,0.651133,,,,,,,,,-1,1114757200,0.002908,0.581673,0.791294,0.717823,1.949426,13.859689,15.381411,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,13.883691
,3981292640.22,69.58224,999.5318,14.08405,1,6,4,7,968,968,72.7942,72.40365,147.3274,69.58224,50.93947,4.249979,4.620619,,-21.034101,4.589717,1.712078,0.000000,0,0.5914397,,,,,,,,,-1,1114757200,0.002908,0.581693,0.791305,0.717684,1.948605,14.057479,15.742281,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,14.086507
,3981292704.04,73.79031,999.5677,14.27472,1,6,4,7,968,968,77.2748,76.88692,146.8953,73.79031,50.84278,4.250545,4.620194,,-20.436201,4.954567,2.116363,0.000000,0,0.6456397,,,,,,,,,-1,1114757200,0.002909,0.581713,0.791314,0.717558,1.947937,14.239820,16.036537,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,14.273344
,3981292768.11,77.97401,999.6215,14.45135,1,6,4,7,968,968,81.75955,81.31733,146.4776,77.97401,50.68458,4.249597,4.6253,,-20.590378,5.232591,2.254856,0.000000,0,0.6372167,,,,,,,,,-1,1114757200,0.002909,0.581731,0.791322,0.717441,1.947173,14.414310,16.372492,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,14.453687
,3981292832.28,82.19981,999.5677,14.61748,1,6,4,7,968,968,86.24857,85.75122,146.0693,82.19981,50.59407,4.252043,4.621975,,-20.388783,5.491263,2.470260,0.000000,0,0.6368505,,,,,,,,,-1,1114757200,0.002909,0.581748,0.791326,0.717333,1.946521,14.572178,16.659405,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,14.617038
,3981292896.41,86.43546,999.5318,14.77571,1,6,4,7,968,968,90.71575,90.23836,145.6794,86.43546,50.79221,4.246321,4.621353,,-20.419512,5.945074,2.575661,0.000000,0,0.6134127,,,,,,,,,-1,1114757200,0.002909,0.581763,0.791326,0.717230,1.945802,14.724174,16.975691,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,14.775711
,3981292960.04,90.62036,999.5139,14.92632,1,6,4,7,968,968,95.13757,94.59495,145.3067,90.62036,50.64362,4.246769,4.617843,,-20.540310,6.077217,2.703730,0.000000,0,0.6518654,,,,,,,,,-1,1114757200,0.002909,0.581780,0.791332,0.717137,1.945228,14.869020,17.228510,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,14.926320
,3981293023.99,94.83322,999.5677,15.06697,1,6,4,7,968,968,99.58572,99.00653,144.9475,94.83322,50.52988,4.248665,4.619282,,-20.582960,6.641288,2.894180,0.000000,0,0.5965667,,,,,,,,,-1,1114757200,0.002909,0.581792,0.791332,0.717048,1.944728,15.004416,17.448284,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.067089
,3981293088.11,99.07817,999.5856,15.20053,1,6,4,7,968,968,104.056,103.453,144.6032,99.07817,50.74707,4.253175,4.621729,,-20.214207,6.709213,2.960440,0.000000,0,0.620737,,,,,,,,,-1,1114757200,0.002909,0.581807,0.791330,0.716963,1.944186,15.132583,17.686941,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.201512
,3981293152.20,103.3018,999.5856,15.33103,1,6,4,7,968,968,108.4799,107.8432,144.2741,103.3018,50.37397,4.248232,4.622793,,-20.173941,7.222868,3.073236,0.000000,0,0.5577478,,,,,,,,,-1,1114757200,0.002909,0.581820,0.791330,0.716884,1.943675,15.257770,17.911699,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.332991
,3981293216.66,107.5582,999.5677,15.45592,1,6,4,7,968,968,112.9319,112.2896,143.9597,107.5582,50.37861,4.248,4.619498,,-20.153542,7.186533,3.164194,0.000000,0,0.64271,,,,,,,,,-1,1114757200,0.002909,0.581833,0.791327,0.716808,1.943170,15.373277,18.133833,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.455105
,3981293280.66,111.802,999.6215,15.57042,1,6,4,7,968,968,117.3317,116.6624,143.6614,111.802,50.24199,4.246678,4.622408,,-20.583225,7.363791,3.330462,0.000000,0,0.637583,,,,,,,,,-1,1114757200,0.002909,0.581846,0.791325,0.716738,1.942713,15.483500,18.334988,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.571672
,3981293344.39,116.0147,999.5677,15.68422,1,6,4,7,968,968,121.7132,120.9966,143.3822,116.0147,50.20959,4.251909,4.621768,,-19.971020,7.650976,3.615826,0.000000,0,0.60206,,,,,,,,,-1,1114757200,0.002909,0.581859,0.791321,0.716671,1.942271,15.587800,18.529585,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.682440
,3981293408.40,120.2545,999.5677,15.79369,1,6,4,7,968,968,126.1063,125.3703,143.1169,120.2545,50.27777,4.252218,4.622436,,-20.231426,8.181562,3.698624,0.000000,0,0.6192722,,,,,,,,,-1,1114757200,0.002909,0.581870,0.791319,0.716607,1.941815,15.692047,18.729952,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.792838
,3981293472.64,124.514,999.5139,15.89724,1,6,4,7,968,968,130.4919,129.7299,142.8665,124.514,50.29963,4.247294,4.621014,,-20.296328,8.393410,3.849968,0.000000,0,0.6679789,,,,,,,,,-1,1114757200,0.002909,0.581880,0.791311,0.716542,1.941400,15.789478,18.912748,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.897834
,3981293536.38,128.754,999.6394,15.99825,1,6,4,7,968,968,134.8378,134.0628,142.6339,128.754,50.08228,4.250078,4.621089,,-19.953005,8.200674,3.856747,0.000000,0,0.6445411,,,,,,,,,-1,1114757200,0.002909,0.581892,0.791307,0.716483,1.940978,15.882775,19.098429,0.000000,776.020691,1.966500,0.220700,-440.000000,914.700012,15.998245
